case_id,group,workload,role,kind,link,shift,regime,intensity,status,reference_safe,reference_cache_key,workload_fingerprint,scaled_workload_fingerprint,partition_fingerprint,profile_fingerprint,point_id,sla_label,grid_fingerprint,raw_safe,evaluator_safe,legacy_result,ttft_s,tpot_s
h101-o60-d30-heterogeneous-fast-decode-shift-2,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,-2,decode,0.004,ok,True,95f0d49f34306e31f8e97ec29bdd5213585fc8a6963aeb728ad42d9530edda00,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,633d00ebc92c4991a2f9844c60ca7f012d996b1f2b364d78c07eb311ff4077ee,1e2d299db0eac78280f8bec072e921b0b6a9ec0bc967452d6d4a9f5b9aa35ade,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,ed7429267060dc5ebee5dbcfadf5e0b427231776a77a27dab393e13a698dc694,tight-TPOT,dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":7043.444440000003,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.23146270830452603,""peak_memory_bytes"":{""n0"":14097910784.0,""n1"":21130547712.0,""n2"":14097910784.0,""n3"":21130547712.0,""n4"":14097910784.0,""n5"":21130547712.0,""n6"":14097910784.0,""n7"":21130547712.0},""max_accounted_ttft_s"":4.59315019661946,""max_accounted_tpot_s"":0.2162917504,""trajectory_hash"":null,""runtime_s"":0.008023999980650842}",5.2,0.3
h101-o60-d30-heterogeneous-fast-prefill-shift-2,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,-2,prefill,0.004,ok,True,95f0d49f34306e31f8e97ec29bdd5213585fc8a6963aeb728ad42d9530edda00,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,633d00ebc92c4991a2f9844c60ca7f012d996b1f2b364d78c07eb311ff4077ee,1e2d299db0eac78280f8bec072e921b0b6a9ec0bc967452d6d4a9f5b9aa35ade,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,c310ac92666420f9ea9f917423c6f66b28aa51a8aae34d133a74edddc3ce9556,relaxed-TPOT (fixed TTFT),dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":7043.444440000003,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.23146270830452603,""peak_memory_bytes"":{""n0"":14097910784.0,""n1"":21130547712.0,""n2"":14097910784.0,""n3"":21130547712.0,""n4"":14097910784.0,""n5"":21130547712.0,""n6"":14097910784.0,""n7"":21130547712.0},""max_accounted_ttft_s"":4.59315019661946,""max_accounted_tpot_s"":0.2162917504,""trajectory_hash"":null,""runtime_s"":0.007767500006593764}",5.2,10.0
h101-o60-d30-heterogeneous-fast-decode-shift-1,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,-1,decode,0.004,ok,True,6638b428e3f20b3f68dd85336aa64064bdb16106e02277da8671fc407d79d466,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,633d00ebc92c4991a2f9844c60ca7f012d996b1f2b364d78c07eb311ff4077ee,61ada8c2d9eb1ed13ab39d7465d3f9fdb2ff00590a8863277de986e72cf1d0e3,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,ed4c11b1dcfbcfc74f73630a40914f259612a319e0d9ee0e87f1b6c5ab74786e,tight-TPOT,dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":7044.6860400000005,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.22248245046837287,""peak_memory_bytes"":{""n0"":15856070016.0,""n1"":19372388480.0,""n2"":15856070016.0,""n3"":19372388480.0,""n4"":15856070016.0,""n5"":19372388480.0,""n6"":15856070016.0,""n7"":19372388480.0},""max_accounted_ttft_s"":4.56127819661946,""max_accounted_tpot_s"":0.22269175040000003,""trajectory_hash"":null,""runtime_s"":0.007757899991702288}",5.2,0.3
h101-o60-d30-heterogeneous-fast-prefill-shift-1,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,-1,prefill,0.004,ok,True,6638b428e3f20b3f68dd85336aa64064bdb16106e02277da8671fc407d79d466,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,633d00ebc92c4991a2f9844c60ca7f012d996b1f2b364d78c07eb311ff4077ee,61ada8c2d9eb1ed13ab39d7465d3f9fdb2ff00590a8863277de986e72cf1d0e3,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,12765de6db0459357bb1fae66c4325a87dde856ae994e7b762ecf145743eb503,relaxed-TPOT (fixed TTFT),dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":7044.6860400000005,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.22248245046837287,""peak_memory_bytes"":{""n0"":15856070016.0,""n1"":19372388480.0,""n2"":15856070016.0,""n3"":19372388480.0,""n4"":15856070016.0,""n5"":19372388480.0,""n6"":15856070016.0,""n7"":19372388480.0},""max_accounted_ttft_s"":4.56127819661946,""max_accounted_tpot_s"":0.22269175040000003,""trajectory_hash"":null,""runtime_s"":0.007693199964705855}",5.2,10.0
h101-o60-d30-heterogeneous-fast-decode-shift0,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,0,decode,0.004,ok,True,06e5d4230653d6c08242b2be079ccf877fc4520e3c3737b337d84449c5017524,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,633d00ebc92c4991a2f9844c60ca7f012d996b1f2b364d78c07eb311ff4077ee,c87a89a2fa3cb07a399aa6d1ddeb480074a1d6cfe8a516916a09d58e3490acf9,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,17f35f22d398295e5e1f4fe91b505063f17f9110ad53bebbc51a4f961854b282,tight-TPOT,dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":7045.927639999997,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.21417299645815985,""peak_memory_bytes"":{""n0"":17614229248.0,""n1"":17614229248.0,""n2"":17614229248.0,""n3"":17614229248.0,""n4"":17614229248.0,""n5"":17614229248.0,""n6"":17614229248.0,""n7"":17614229248.0},""max_accounted_ttft_s"":4.52940619661946,""max_accounted_tpot_s"":0.22909175040000004,""trajectory_hash"":null,""runtime_s"":0.007882700010668486}",5.2,0.3
h101-o60-d30-heterogeneous-fast-prefill-shift0,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,0,prefill,0.004,ok,True,06e5d4230653d6c08242b2be079ccf877fc4520e3c3737b337d84449c5017524,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,633d00ebc92c4991a2f9844c60ca7f012d996b1f2b364d78c07eb311ff4077ee,c87a89a2fa3cb07a399aa6d1ddeb480074a1d6cfe8a516916a09d58e3490acf9,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,07d0a423f730ef07f44b20f222298a0b56971db0b38a384336685a1e25aa685f,relaxed-TPOT (fixed TTFT),dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":7045.927639999997,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.21417299645815985,""peak_memory_bytes"":{""n0"":17614229248.0,""n1"":17614229248.0,""n2"":17614229248.0,""n3"":17614229248.0,""n4"":17614229248.0,""n5"":17614229248.0,""n6"":17614229248.0,""n7"":17614229248.0},""max_accounted_ttft_s"":4.52940619661946,""max_accounted_tpot_s"":0.22909175040000004,""trajectory_hash"":null,""runtime_s"":0.00765250000404194}",5.2,10.0
h101-o60-d30-heterogeneous-fast-decode-shift1,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,1,decode,0.004,ok,True,108cb5a7f0c845d8c21121ef1c94f95458fce1324c84a0395640cf5089a50013,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,633d00ebc92c4991a2f9844c60ca7f012d996b1f2b364d78c07eb311ff4077ee,50eea4f38bfe663daf3623b3196b6303d9075fd8896e59785d143be48e2a31c5,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,7ae890e44308b463955e3311a4c06bd179ca4468166ff356530d07b3d1478870,tight-TPOT,dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":7047.169240000006,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.20646189121675498,""peak_memory_bytes"":{""n0"":19372388480.0,""n1"":15856070016.0,""n2"":19372388480.0,""n3"":15856070016.0,""n4"":19372388480.0,""n5"":15856070016.0,""n6"":19372388480.0,""n7"":15856070016.0},""max_accounted_ttft_s"":4.497534196619459,""max_accounted_tpot_s"":0.23549175040000003,""trajectory_hash"":null,""runtime_s"":0.010595900006592274}",5.2,0.3
h101-o60-d30-heterogeneous-fast-prefill-shift1,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,1,prefill,0.004,ok,True,108cb5a7f0c845d8c21121ef1c94f95458fce1324c84a0395640cf5089a50013,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,633d00ebc92c4991a2f9844c60ca7f012d996b1f2b364d78c07eb311ff4077ee,50eea4f38bfe663daf3623b3196b6303d9075fd8896e59785d143be48e2a31c5,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,f01906cf2a86acbf570a5589a2bffb1ecf03701e21ba2aa84d9a942ae5cfd357,relaxed-TPOT (fixed TTFT),dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":7047.169240000006,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.20646189121675498,""peak_memory_bytes"":{""n0"":19372388480.0,""n1"":15856070016.0,""n2"":19372388480.0,""n3"":15856070016.0,""n4"":19372388480.0,""n5"":15856070016.0,""n6"":19372388480.0,""n7"":15856070016.0},""max_accounted_ttft_s"":4.497534196619459,""max_accounted_tpot_s"":0.23549175040000003,""trajectory_hash"":null,""runtime_s"":0.008390999981202185}",5.2,10.0
h101-o60-d30-heterogeneous-fast-decode-shift2,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,2,decode,0.004,ok,True,ecdc3f113a4d0c7f2f741b5d5ee739aa0c29ceb55ceba1c0827ac32801d46810,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,633d00ebc92c4991a2f9844c60ca7f012d996b1f2b364d78c07eb311ff4077ee,2a00a3810a743757845b3eb596dde0dd6af4637f3df73def4541bcaafc253db1,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,46db8064e95b565268b4e20a5ebc481b737a61582522fba03f629d8c3f710c50,tight-TPOT,dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":7048.410840000002,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.19928675176639676,""peak_memory_bytes"":{""n0"":21130547712.0,""n1"":14097910784.0,""n2"":21130547712.0,""n3"":14097910784.0,""n4"":21130547712.0,""n5"":14097910784.0,""n6"":21130547712.0,""n7"":14097910784.0},""max_accounted_ttft_s"":4.465662196619459,""max_accounted_tpot_s"":0.24189175040000002,""trajectory_hash"":null,""runtime_s"":0.007465599977876991}",5.2,0.3
h101-o60-d30-heterogeneous-fast-prefill-shift2,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,2,prefill,0.004,ok,True,ecdc3f113a4d0c7f2f741b5d5ee739aa0c29ceb55ceba1c0827ac32801d46810,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,633d00ebc92c4991a2f9844c60ca7f012d996b1f2b364d78c07eb311ff4077ee,2a00a3810a743757845b3eb596dde0dd6af4637f3df73def4541bcaafc253db1,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,f8a34a37a3d812056e5937a7034c1cb6fced95f9099343631794b5c062128f1d,relaxed-TPOT (fixed TTFT),dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":7048.410840000002,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.19928675176639676,""peak_memory_bytes"":{""n0"":21130547712.0,""n1"":14097910784.0,""n2"":21130547712.0,""n3"":14097910784.0,""n4"":21130547712.0,""n5"":14097910784.0,""n6"":21130547712.0,""n7"":14097910784.0},""max_accounted_ttft_s"":4.465662196619459,""max_accounted_tpot_s"":0.24189175040000002,""trajectory_hash"":null,""runtime_s"":0.008036400016862899}",5.2,10.0
h101-o60-d30-heterogeneous-fast-decode-shift-2,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,-2,decode,0.008,ok,True,411323516ef620e6b2c7305425f49d36c9b21efd14e4114990e1591d8ae41b28,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,eaa40d7db5b730ff940f79b85bb4fa4b5fb9a3fb00393f5dc0a623bdbc76d38f,1e2d299db0eac78280f8bec072e921b0b6a9ec0bc967452d6d4a9f5b9aa35ade,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,1abfe0287df9e36c36ee10c72c8f64cd2fb95e300ca39f952d7ca568fba122a9,tight-TPOT,dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":3543.4444399999975,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.23146270830452603,""peak_memory_bytes"":{""n0"":14097910784.0,""n1"":21130547712.0,""n2"":14097910784.0,""n3"":21130547712.0,""n4"":14097910784.0,""n5"":21130547712.0,""n6"":14097910784.0,""n7"":21130547712.0},""max_accounted_ttft_s"":4.59315019661946,""max_accounted_tpot_s"":0.2162917504,""trajectory_hash"":null,""runtime_s"":0.008023900038097054}",5.2,0.3
h101-o60-d30-heterogeneous-fast-prefill-shift-2,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,-2,prefill,0.008,ok,True,411323516ef620e6b2c7305425f49d36c9b21efd14e4114990e1591d8ae41b28,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,eaa40d7db5b730ff940f79b85bb4fa4b5fb9a3fb00393f5dc0a623bdbc76d38f,1e2d299db0eac78280f8bec072e921b0b6a9ec0bc967452d6d4a9f5b9aa35ade,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,727aecf311450d70abc862b558a0b6f8a1bd4482e62cbb787221d7362d67b186,relaxed-TPOT (fixed TTFT),dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":3543.4444399999975,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.23146270830452603,""peak_memory_bytes"":{""n0"":14097910784.0,""n1"":21130547712.0,""n2"":14097910784.0,""n3"":21130547712.0,""n4"":14097910784.0,""n5"":21130547712.0,""n6"":14097910784.0,""n7"":21130547712.0},""max_accounted_ttft_s"":4.59315019661946,""max_accounted_tpot_s"":0.2162917504,""trajectory_hash"":null,""runtime_s"":0.008094999997410923}",5.2,10.0
h101-o60-d30-heterogeneous-fast-decode-shift-1,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,-1,decode,0.008,ok,True,cf91b52b696447d82f738aeb195bda83dd815c6ea2f5d5b3af0d2c10187ba364,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,eaa40d7db5b730ff940f79b85bb4fa4b5fb9a3fb00393f5dc0a623bdbc76d38f,61ada8c2d9eb1ed13ab39d7465d3f9fdb2ff00590a8863277de986e72cf1d0e3,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,e79fbe80f94c79904b9da149100b1f8676d0dfcebe357f84e59a37f2ea73823b,tight-TPOT,dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":3544.68604,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.22248245046837287,""peak_memory_bytes"":{""n0"":15856070016.0,""n1"":19372388480.0,""n2"":15856070016.0,""n3"":19372388480.0,""n4"":15856070016.0,""n5"":19372388480.0,""n6"":15856070016.0,""n7"":19372388480.0},""max_accounted_ttft_s"":4.56127819661946,""max_accounted_tpot_s"":0.22269175040000003,""trajectory_hash"":null,""runtime_s"":0.007671799976378679}",5.2,0.3
h101-o60-d30-heterogeneous-fast-prefill-shift-1,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,-1,prefill,0.008,ok,True,cf91b52b696447d82f738aeb195bda83dd815c6ea2f5d5b3af0d2c10187ba364,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,eaa40d7db5b730ff940f79b85bb4fa4b5fb9a3fb00393f5dc0a623bdbc76d38f,61ada8c2d9eb1ed13ab39d7465d3f9fdb2ff00590a8863277de986e72cf1d0e3,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,94ca1b935ee068b894e86a1a75d69049555deceefc77e22110f64a29a4529606,relaxed-TPOT (fixed TTFT),dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":3544.68604,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.22248245046837287,""peak_memory_bytes"":{""n0"":15856070016.0,""n1"":19372388480.0,""n2"":15856070016.0,""n3"":19372388480.0,""n4"":15856070016.0,""n5"":19372388480.0,""n6"":15856070016.0,""n7"":19372388480.0},""max_accounted_ttft_s"":4.56127819661946,""max_accounted_tpot_s"":0.22269175040000003,""trajectory_hash"":null,""runtime_s"":0.00789270002860576}",5.2,10.0
h101-o60-d30-heterogeneous-fast-decode-shift0,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,0,decode,0.008,ok,True,181a2030a616c0eb52877d65beb691540736a34f3252913323038bb8c82ef9ec,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,eaa40d7db5b730ff940f79b85bb4fa4b5fb9a3fb00393f5dc0a623bdbc76d38f,c87a89a2fa3cb07a399aa6d1ddeb480074a1d6cfe8a516916a09d58e3490acf9,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,11959e3098c5643e098563b436da8e4aa970ef5d0ebbfd16f12a537d50536c17,tight-TPOT,dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":3545.9276400000026,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.21417299645815985,""peak_memory_bytes"":{""n0"":17614229248.0,""n1"":17614229248.0,""n2"":17614229248.0,""n3"":17614229248.0,""n4"":17614229248.0,""n5"":17614229248.0,""n6"":17614229248.0,""n7"":17614229248.0},""max_accounted_ttft_s"":4.52940619661946,""max_accounted_tpot_s"":0.22909175040000004,""trajectory_hash"":null,""runtime_s"":0.007550000038463622}",5.2,0.3
h101-o60-d30-heterogeneous-fast-prefill-shift0,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,0,prefill,0.008,ok,True,181a2030a616c0eb52877d65beb691540736a34f3252913323038bb8c82ef9ec,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,eaa40d7db5b730ff940f79b85bb4fa4b5fb9a3fb00393f5dc0a623bdbc76d38f,c87a89a2fa3cb07a399aa6d1ddeb480074a1d6cfe8a516916a09d58e3490acf9,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,9231d11520d6c1a0602d20bc3aeed6cd71876df035718edd7f2311e9a1b31c98,relaxed-TPOT (fixed TTFT),dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":3545.9276400000026,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.21417299645815985,""peak_memory_bytes"":{""n0"":17614229248.0,""n1"":17614229248.0,""n2"":17614229248.0,""n3"":17614229248.0,""n4"":17614229248.0,""n5"":17614229248.0,""n6"":17614229248.0,""n7"":17614229248.0},""max_accounted_ttft_s"":4.52940619661946,""max_accounted_tpot_s"":0.22909175040000004,""trajectory_hash"":null,""runtime_s"":0.007851900008972734}",5.2,10.0
h101-o60-d30-heterogeneous-fast-decode-shift1,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,1,decode,0.008,ok,True,4bcbfaad5abd2bd4cc956ac1435b2730c37ac2d0ce58fb3d1edca86a59777beb,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,eaa40d7db5b730ff940f79b85bb4fa4b5fb9a3fb00393f5dc0a623bdbc76d38f,50eea4f38bfe663daf3623b3196b6303d9075fd8896e59785d143be48e2a31c5,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,f1a4342cd32fa921dbc668c085b16582d428053f94bb42190aea4a37587262bf,tight-TPOT,dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":3547.1692399999997,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.20646189121675498,""peak_memory_bytes"":{""n0"":19372388480.0,""n1"":15856070016.0,""n2"":19372388480.0,""n3"":15856070016.0,""n4"":19372388480.0,""n5"":15856070016.0,""n6"":19372388480.0,""n7"":15856070016.0},""max_accounted_ttft_s"":4.497534196619459,""max_accounted_tpot_s"":0.23549175040000003,""trajectory_hash"":null,""runtime_s"":0.007519999984651804}",5.2,0.3
h101-o60-d30-heterogeneous-fast-prefill-shift1,h101-o60-d30-heterogeneous-fast,h101-o60-d30,primary,heterogeneous,fast,1,prefill,0.008,ok,True,4bcbfaad5abd2bd4cc956ac1435b2730c37ac2d0ce58fb3d1edca86a59777beb,7b0ee2875d7b651a409331e0acde97f27f47390ab626e400073674f34b795487,eaa40d7db5b730ff940f79b85bb4fa4b5fb9a3fb00393f5dc0a623bdbc76d38f,50eea4f38bfe663daf3623b3196b6303d9075fd8896e59785d143be48e2a31c5,cfa10f4b4b56dfb3fadb07e503e6a14a3a19942c30391a5403f20d21129608c9,3b45750404f7fa24e701c649aed4cdcfe69a0bf2ee588d3a93c58a63125b5d1d,relaxed-TPOT (fixed TTFT),dcbb9b938fe4f9b7afc4dfd4e09b06dc9d94cf41efcab0489cbcea192e2c4f60,True,True,"{""baseline_version"":""JB1-raw-progress-prepost-active-prefill-debt-stage-buffer"",""safe"":true,""first_violation"":null,""first_violations"":[],""events"":261,""drained"":true,""final_time_s"":3547.1692399999997,""peak_prefill"":1,""peak_decode"":1,""peak_network_utilization"":0.20646189121675498,""peak_memory_bytes"":{""n0"":19372388480.0,""n1"":15856070016.0,""n2"":19372388480.0,""n3"":15856070016.0,""n4"":19372388480.0,""n5"":15856070016.0,""n6"":19372388480.0,""n7"":15856070016.0},""max_accounted_ttft_s"":4.497534196619459,""max_accounted_tpot_s"":0.23549175040000003,""trajectory_hash"":null,""runtime_s"":0.008118199999444187}",5.2,10.0
